variable_id,class_id,semantic_folder,source_itemid,source_table,source_item,source_item_en,source_abbreviation,source_unit,source_ucum_code,dictionary_expected_min_value,dictionary_expected_max_value,dictionary_count,dictionary_count_validated,category,category_en,islabresult,vocabulary_id,vocabulary_concept_code,vocabulary_concept_name,matched_aliases,modifier_terms_required,modifier_match,preferred_table_for_class,candidate_fit_category,candidate_score
std_protein_c_activity,class1_event_level_numeric,laboratory,12608,drugitems,Nutrison Concentrated,Nutrison Concentrated enteral nutrition,Nutrison Concentrated,,,nan,nan,5948,nan,SONDEVOEDING NIEUW,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,,True,False,non_numeric_supporting_or_false_positive_hit,42
std_protein_c_activity,class1_event_level_numeric,laboratory,9156,drugitems,Nutrison Proteïn Plus oud,Nutrison Protein Plus enteral nutrition,Nutrison Proteïn Plus oud,,,nan,nan,2137,nan,SONDEVOEDING OUD,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,,True,False,non_numeric_supporting_or_false_positive_hit,42
std_protein_c_activity,class1_event_level_numeric,laboratory,19886,drugitems,Peptamen HN,Peptamen HN enteral nutrition,Peptamen HN,,,nan,nan,1729,nan,SONDEVOEDING NIEUW,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,,True,False,non_numeric_supporting_or_false_positive_hit,42
std_protein_c_activity,class1_event_level_numeric,laboratory,12587,drugitems,Nutrison Protein Plus Multi Fibre,Nutrison Protein Plus Multi Fibre enteral nutrition,Nutrison Protein Plus Multi Fibre,,,nan,nan,1173,nan,SONDEVOEDING NIEUW,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,,True,False,non_numeric_supporting_or_false_positive_hit,42
std_protein_c_activity,class1_event_level_numeric,laboratory,12609,drugitems,Nutrison Peptisorb,Nutrison Peptisorb enteral nutrition,Nutrison Peptisorb,,,nan,nan,1162,nan,SONDEVOEDING NIEUW,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,,True,False,non_numeric_supporting_or_false_positive_hit,42
std_protein_c_activity,class1_event_level_numeric,laboratory,20639,drugitems,Fresubin 2 kcal HP,Fresubin 2 kcal HP enteral nutrition,Fresubin 2 kcal HP,,,nan,nan,1153,nan,SONDEVOEDING NIEUW,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,,True,False,non_numeric_supporting_or_false_positive_hit,42
std_protein_c_activity,class1_event_level_numeric,laboratory,12592,drugitems,Nutrison Energy,Nutrison Energy enteral nutrition,Nutrison Energy,,,nan,nan,567,nan,SONDEVOEDING NIEUW,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,,True,False,non_numeric_supporting_or_false_positive_hit,39
std_protein_c_activity,class1_event_level_numeric,laboratory,12590,drugitems,Nutrison Multi Fibre,Nutrison Multi Fibre enteral nutrition,Nutrison Multi Fibre,,,nan,nan,426,nan,SONDEVOEDING NIEUW,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,,True,False,non_numeric_supporting_or_false_positive_hit,39
std_protein_c_activity,class1_event_level_numeric,laboratory,7992,drugitems,Nutrison Multi Fibre oud,Nutrison Multi Fibre enteral nutrition,NutriMultiFibre oud,,,nan,nan,360,nan,SONDEVOEDING OUD,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,,True,False,non_numeric_supporting_or_false_positive_hit,39
std_protein_c_activity,class1_event_level_numeric,laboratory,20723,drugitems,Nutridrink compact protein 125ml,Nutridrink Compact Protein 125ml,Nutridrink compact protein 125ml,,,nan,nan,324,nan,Voeding-Intake-Vocht,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,,True,False,non_numeric_supporting_or_false_positive_hit,39
std_protein_c_activity,class1_event_level_numeric,laboratory,15077,drugitems,Nutridrink/Fortifresh 150ml,Nutridrink/Fortifresh 150ml,Nutridrink/Fortifresh 150ml,,,nan,nan,242,nan,Voeding-Intake-Vocht,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,,True,False,non_numeric_supporting_or_false_positive_hit,39
std_protein_c_activity,class1_event_level_numeric,laboratory,20721,drugitems,Nutridrink compact protein 100ml,,Nutridrink compact protein 100ml,,,nan,nan,175,nan,Voeding-Intake-Vocht,,nan,,,,protein,,True,False,non_numeric_supporting_or_false_positive_hit,39
std_protein_c_activity,class1_event_level_numeric,laboratory,20725,drugitems,Nutridrink compact protein 200ml,,Nutridrink compact protein 200ml,,,nan,nan,97,nan,Voeding-Intake-Vocht,,nan,,,,protein,,True,False,non_numeric_supporting_or_false_positive_hit,36
std_protein_c_activity,class1_event_level_numeric,laboratory,20726,drugitems,Nutridrink compact protein x ml,,Nutridrink compact protein x ml,,,nan,nan,95,nan,Voeding-Intake-Vocht,,nan,,,,protein,,True,False,non_numeric_supporting_or_false_positive_hit,36
std_protein_c_activity,class1_event_level_numeric,laboratory,20722,drugitems,Nutridrink compact protein 50ml,,Nutridrink compact protein 50ml,,,nan,nan,62,nan,Voeding-Intake-Vocht,,nan,,,,protein,,True,False,non_numeric_supporting_or_false_positive_hit,36
std_protein_c_activity,class1_event_level_numeric,laboratory,20724,drugitems,Nutridrink compact protein 250ml,,Nutridrink compact protein 250ml,,,nan,nan,18,nan,Voeding-Intake-Vocht,,nan,,,,protein,,True,False,non_numeric_supporting_or_false_positive_hit,36
std_protein_c_activity,class1_event_level_numeric,laboratory,16958,listitems,SEPSIS_PROTEINE_C,,SEPSIS_PROTEINE_C,,,nan,nan,75,75.0,Sepsis-screening,,0.0,,,,protein,,True,False,non_numeric_supporting_or_false_positive_hit,36
std_protein_c_activity,class1_event_level_numeric,laboratory,16958,listitems,SEPSIS_PROTEINE_C,,SEPSIS_PROTEINE_C,,,nan,nan,68,68.0,Sepsis-screening,,0.0,,,,protein,,True,False,non_numeric_supporting_or_false_positive_hit,36
std_protein_c_antigen,class1_event_level_numeric,laboratory,12588,drugitems,Nutrison Protein Plus,Nutrison Protein Plus enteral nutrition,Nutrison Protein Plus,,,nan,nan,78887,nan,SONDEVOEDING NIEUW,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,,True,False,non_numeric_supporting_or_false_positive_hit,45
std_protein_c_antigen,class1_event_level_numeric,laboratory,12586,drugitems,Nutrison Standaard,Nutrison Standard enteral nutrition,Nutrison Standaard,,,nan,nan,29933,nan,SONDEVOEDING NIEUW,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,,True,False,non_numeric_supporting_or_false_positive_hit,45
std_protein_c_antigen,class1_event_level_numeric,laboratory,12948,drugitems,Osmolite HP 1.0,Osmolite HP 1.0 enteral nutrition,Osmolite HP 1.0,,,nan,nan,16027,nan,SONDEVOEDING NIEUW,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,,True,False,non_numeric_supporting_or_false_positive_hit,45
std_protein_c_antigen,class1_event_level_numeric,laboratory,7314,drugitems,Nutrison Standaard oud,Nutrison Standard enteral nutrition,NutriStandaard oud,,,nan,nan,11844,nan,SONDEVOEDING OUD,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,,True,False,non_numeric_supporting_or_false_positive_hit,45
std_protein_c_antigen,class1_event_level_numeric,laboratory,12608,drugitems,Nutrison Concentrated,Nutrison Concentrated enteral nutrition,Nutrison Concentrated,,,nan,nan,5948,nan,SONDEVOEDING NIEUW,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,,True,False,non_numeric_supporting_or_false_positive_hit,42
std_protein_c_antigen,class1_event_level_numeric,laboratory,9156,drugitems,Nutrison Proteïn Plus oud,Nutrison Protein Plus enteral nutrition,Nutrison Proteïn Plus oud,,,nan,nan,2137,nan,SONDEVOEDING OUD,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,,True,False,non_numeric_supporting_or_false_positive_hit,42
std_protein_c_antigen,class1_event_level_numeric,laboratory,19886,drugitems,Peptamen HN,Peptamen HN enteral nutrition,Peptamen HN,,,nan,nan,1729,nan,SONDEVOEDING NIEUW,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,,True,False,non_numeric_supporting_or_false_positive_hit,42
std_protein_c_antigen,class1_event_level_numeric,laboratory,12587,drugitems,Nutrison Protein Plus Multi Fibre,Nutrison Protein Plus Multi Fibre enteral nutrition,Nutrison Protein Plus Multi Fibre,,,nan,nan,1173,nan,SONDEVOEDING NIEUW,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,,True,False,non_numeric_supporting_or_false_positive_hit,42
std_protein_c_antigen,class1_event_level_numeric,laboratory,12609,drugitems,Nutrison Peptisorb,Nutrison Peptisorb enteral nutrition,Nutrison Peptisorb,,,nan,nan,1162,nan,SONDEVOEDING NIEUW,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,,True,False,non_numeric_supporting_or_false_positive_hit,42
std_protein_c_antigen,class1_event_level_numeric,laboratory,20639,drugitems,Fresubin 2 kcal HP,Fresubin 2 kcal HP enteral nutrition,Fresubin 2 kcal HP,,,nan,nan,1153,nan,SONDEVOEDING NIEUW,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,,True,False,non_numeric_supporting_or_false_positive_hit,42
std_protein_c_antigen,class1_event_level_numeric,laboratory,12592,drugitems,Nutrison Energy,Nutrison Energy enteral nutrition,Nutrison Energy,,,nan,nan,567,nan,SONDEVOEDING NIEUW,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,,True,False,non_numeric_supporting_or_false_positive_hit,39
std_protein_c_antigen,class1_event_level_numeric,laboratory,12590,drugitems,Nutrison Multi Fibre,Nutrison Multi Fibre enteral nutrition,Nutrison Multi Fibre,,,nan,nan,426,nan,SONDEVOEDING NIEUW,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,,True,False,non_numeric_supporting_or_false_positive_hit,39
std_protein_c_antigen,class1_event_level_numeric,laboratory,7992,drugitems,Nutrison Multi Fibre oud,Nutrison Multi Fibre enteral nutrition,NutriMultiFibre oud,,,nan,nan,360,nan,SONDEVOEDING OUD,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,,True,False,non_numeric_supporting_or_false_positive_hit,39
std_protein_c_antigen,class1_event_level_numeric,laboratory,20723,drugitems,Nutridrink compact protein 125ml,Nutridrink Compact Protein 125ml,Nutridrink compact protein 125ml,,,nan,nan,324,nan,Voeding-Intake-Vocht,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,,True,False,non_numeric_supporting_or_false_positive_hit,39
std_protein_c_antigen,class1_event_level_numeric,laboratory,15077,drugitems,Nutridrink/Fortifresh 150ml,Nutridrink/Fortifresh 150ml,Nutridrink/Fortifresh 150ml,,,nan,nan,242,nan,Voeding-Intake-Vocht,,nan,ATC,V06DB,"Fat/carbohydrates/proteins/minerals/vitamins, combinations",protein,,True,False,non_numeric_supporting_or_false_positive_hit,39
std_protein_c_antigen,class1_event_level_numeric,laboratory,20721,drugitems,Nutridrink compact protein 100ml,,Nutridrink compact protein 100ml,,,nan,nan,175,nan,Voeding-Intake-Vocht,,nan,,,,protein,,True,False,non_numeric_supporting_or_false_positive_hit,39
std_protein_c_antigen,class1_event_level_numeric,laboratory,11382,freetextitems,Epstein Barr Virus nuclear antigen (EBNA) (bloed),,Epstein Barr Virus nuclear antigen (EBNA) (bloed),,,nan,nan,146,146.0,LAB-Viro-Micro-serum,,1.0,,,,antigen,,True,False,non_numeric_supporting_or_false_positive_hit,39
std_protein_c_antigen,class1_event_level_numeric,laboratory,20725,drugitems,Nutridrink compact protein 200ml,,Nutridrink compact protein 200ml,,,nan,nan,97,nan,Voeding-Intake-Vocht,,nan,,,,protein,,True,False,non_numeric_supporting_or_false_positive_hit,36
std_protein_c_antigen,class1_event_level_numeric,laboratory,20726,drugitems,Nutridrink compact protein x ml,,Nutridrink compact protein x ml,,,nan,nan,95,nan,Voeding-Intake-Vocht,,nan,,,,protein,,True,False,non_numeric_supporting_or_false_positive_hit,36
std_protein_c_antigen,class1_event_level_numeric,laboratory,20722,drugitems,Nutridrink compact protein 50ml,,Nutridrink compact protein 50ml,,,nan,nan,62,nan,Voeding-Intake-Vocht,,nan,,,,protein,,True,False,non_numeric_supporting_or_false_positive_hit,36
std_protein_c_antigen,class1_event_level_numeric,laboratory,20724,drugitems,Nutridrink compact protein 250ml,,Nutridrink compact protein 250ml,,,nan,nan,18,nan,Voeding-Intake-Vocht,,nan,,,,protein,,True,False,non_numeric_supporting_or_false_positive_hit,36
std_protein_c_antigen,class1_event_level_numeric,laboratory,16958,listitems,SEPSIS_PROTEINE_C,,SEPSIS_PROTEINE_C,,,nan,nan,75,75.0,Sepsis-screening,,0.0,,,,protein,,True,False,non_numeric_supporting_or_false_positive_hit,36
std_protein_c_antigen,class1_event_level_numeric,laboratory,16958,listitems,SEPSIS_PROTEINE_C,,SEPSIS_PROTEINE_C,,,nan,nan,68,68.0,Sepsis-screening,,0.0,,,,protein,,True,False,non_numeric_supporting_or_false_positive_hit,36
std_protein_c_antigen,class1_event_level_numeric,laboratory,19017,freetextitems,Overige antistoffen/antigenen (bloed),,Overige antistoffen/antigenen (bloed),,,nan,nan,2,2.0,LAB-Viro-Micro-bloed,,1.0,,,,antigen,,True,False,non_numeric_supporting_or_false_positive_hit,33
std_protein_c_antigen,class1_event_level_numeric,laboratory,19148,freetextitems,Overige antistoffen/antigenen (faeces),,Overige antistoffen/antigenen (faeces),,,nan,nan,1,1.0,LAB-Viro-Micro-faeces,,1.0,,,,antigen,,True,False,non_numeric_supporting_or_false_positive_hit,33
std_protein_creatinine_ratio_urine,class1_event_level_numeric,laboratory,12281,numericitems,Piek druk,peak inspiratory airway pressure,P peak,cmH2O,cm[H2O],nan,nan,15622631,1279253.0,RESP-Servo Patiëntgegevens,,0.0,LOINC,19976-0,Maximum [Pressure] Respiratory system airway opening --during inspiration on ventilator,ratio,urin;urine,True,True,strong_numericitems_modifier_or_unmodified_hit,95
std_protein_creatinine_ratio_urine,class1_event_level_numeric,laboratory,8877,numericitems,Peak druk,peak inspiratory airway pressure,Peak druk,mbar,mbar,nan,nan,85106,76567.0,ZZ-OUD-Resp-PatientGeg.,,0.0,LOINC,19976-0,Maximum [Pressure] Respiratory system airway opening --during inspiration on ventilator,ratio,urin;urine,True,True,strong_numericitems_modifier_or_unmodified_hit,90
std_protein_creatinine_ratio_urine,class1_event_level_numeric,laboratory,8852,numericitems,P max,peak inspiratory airway pressure,P max,mbar,mbar,nan,nan,57509,50839.0,ZZ-OUD-Resp-Evita Machinegegevens,,0.0,LOINC,19976-0,Maximum [Pressure] Respiratory system airway opening --during inspiration on ventilator,ratio,urin;urine,True,True,strong_numericitems_modifier_or_unmodified_hit,90
std_protein_creatinine_ratio_urine,class1_event_level_numeric,laboratory,16239,numericitems,Zephyros Ppeak,peak inspiratory airway pressure,Zephyros Ppeak,cmH2O,cm[H2O],nan,nan,64,64.0,RESP-Zephyros Patiëntgegevens,,0.0,LOINC,19976-0,Maximum [Pressure] Respiratory system airway opening --during inspiration on ventilator,ratio,urin;urine,True,True,strong_numericitems_modifier_or_unmodified_hit,81
std_protein_creatinine_ratio_urine,class1_event_level_numeric,laboratory,12365,numericitems,Piek druk (2),peak inspiratory airway pressure,P peak (2),cmH2O,cm[H2O],nan,nan,54,54.0,RESP-Servo Patiëntgegevens(2),,0.0,LOINC,19976-0,Maximum [Pressure] Respiratory system airway opening --during inspiration on ventilator,ratio,urin;urine,True,True,strong_numericitems_modifier_or_unmodified_hit,81
std_protein_creatinine_ratio_urine,class1_event_level_numeric,laboratory,14333,numericitems,vryK/Lratio  (urine),,vryK/Lratio  (urine),Geen,,nan,nan,1,1.0,LAB-Chem-verz. urine,,1.0,,,,ratio,urin;urine,True,True,strong_numericitems_modifier_or_unmodified_hit,78
std_protein_creatinine_ratio_urine,class1_event_level_numeric,laboratory,19353,numericitems,Can-Kreat ratio (urine),,Can-Kreat ratio (urine),µg/mmol,ug/mmol,nan,nan,1,1.0,LAB-Chem-urine,,1.0,,,,ratio,urin;urine,True,True,strong_numericitems_modifier_or_unmodified_hit,78
std_protein_creatinine_ratio_urine,class1_event_level_numeric,laboratory,6709,numericitems,Saturatie (Monitor),oxygen saturation SpO2,Saturatie Monitor,,,nan,nan,36411768,2076750.0,RESP-Servo Patiëntgegevens,,0.0,LOINC,59408-5,Oxygen saturation in Arterial blood by Pulse oximetry,ratio,urin;urine,False,True,numericitems_base_hit_modifier_missing,75
std_protein_creatinine_ratio_urine,class1_event_level_numeric,laboratory,12282,numericitems,O2 concentratie (Set),inspired oxygen concentration setting,O2% (Set),Geen,,nan,nan,15645752,1281165.0,RESP-Servo Machinegegevens,,0.0,LOINC,19994-3,Oxygen/Inspired gas setting [Volume Fraction] Ventilator,ratio,urin;urine,False,True,numericitems_base_hit_modifier_missing,75
std_protein_creatinine_ratio_urine,class1_event_level_numeric,laboratory,12279,numericitems,O2 concentratie,inspired oxygen concentration measurement,O2%,Geen,,nan,nan,15645395,1274067.0,RESP-O2aanbod,,0.0,LOINC,19995-0,Oxygen/Inspired gas Respiratory system by O2 Analyzer --on ventilator,ratio,urin;urine,False,True,numericitems_base_hit_modifier_missing,75
std_protein_creatinine_ratio_urine,class1_event_level_numeric,laboratory,6707,numericitems,End tidal CO2 concentratie,end tidal carbon dioxide partial pressure,EtCO2,mmHg,mm[Hg],nan,nan,10327178,666550.0,RESP-Servo Patiëntgegevens,,0.0,LOINC,19891-1,Carbon dioxide [Partial pressure] in Exhaled gas --at end expiration,ratio,urin;urine,False,True,numericitems_base_hit_modifier_missing,75
std_protein_creatinine_ratio_urine,class1_event_level_numeric,laboratory,14836,numericitems,MFT_Filtraat druk,CRRT ultrafiltration pressure,MFT_Filtraat druk,mmHg,mm[Hg],nan,nan,2086046,93249.0,CVVH-MFT,,0.0,,,,ratio,urin;urine,False,True,numericitems_base_hit_modifier_missing,75
std_protein_creatinine_ratio_urine,class1_event_level_numeric,laboratory,14849,numericitems,MFT_Ultrafiltratie (ingesteld),CRRT net ultrafiltration rate,MFT_Ultrafiltratie (ingesteld),ml/uur,mL/h,nan,nan,1948560,94853.0,CVVH-MFT,,0.0,,,,ratio,urin;urine,False,True,numericitems_base_hit_modifier_missing,75
std_protein_creatinine_ratio_urine,class1_event_level_numeric,laboratory,14851,numericitems,MFT_UF Totaal (ingesteld),CRRT net ultrafiltration volume setting,MFT_UF Totaal (ingesteld),ml,mL,nan,nan,1796778,87933.0,CVVH-MFT,,0.0,,,,ratio,urin;urine,False,True,numericitems_base_hit_modifier_missing,75
std_protein_creatinine_ratio_urine,class1_event_level_numeric,laboratory,20079,numericitems,MFT_Filtraatvolume_totaal,CRRT net ultrafiltration volume total,MFT_Filtraatvolume_totaal,l,L,nan,nan,1664541,24943.0,CVVH-MFT,,0.0,,,,ratio,urin;urine,False,True,numericitems_base_hit_modifier_missing,75
std_protein_creatinine_ratio_urine,class1_event_level_numeric,laboratory,20078,numericitems,MFT_Filtraatvolume_huidig,CRRT net ultrafiltration volume current,MFT_Filtraatvolume_huidig,l,L,nan,nan,1664478,24934.0,CVVH-MFT,,0.0,,,,ratio,urin;urine,False,True,numericitems_base_hit_modifier_missing,75
std_protein_creatinine_ratio_urine,class1_event_level_numeric,laboratory,9941,numericitems,Kreatinine (bloed),serum creatinine,Kreatinine (bloed),µmol/l,umol/L,nan,nan,196186,196186.0,LAB-Chem-bloed,,1.0,LOINC,15045-8,Creatine [Moles/volume] in Serum or Plasma,creatinine,urin;urine,False,True,numericitems_base_hit_modifier_missing,73
std_protein_creatinine_ratio_urine,class1_event_level_numeric,laboratory,8805,numericitems,CVVH Onttrokken,CRRT net ultrafiltration,CVVH-Onttrokken,ml,mL,nan,nan,98383,98383.0,VB-CVVH,,0.0,SNOMED CT,251850009,Ultrafiltrate fluid loss,ratio,urin;urine,False,True,numericitems_base_hit_modifier_missing,70
std_protein_creatinine_ratio_urine,class1_event_level_numeric,laboratory,6699,numericitems,FiO2 %,inspired oxygen concentration setting,FiO2%,Geen,,nan,nan,91881,83474.0,RESP-O2aanbod,,0.0,LOINC,19994-3,Oxygen/Inspired gas setting [Volume Fraction] Ventilator,ratio,urin;urine,False,True,numericitems_base_hit_modifier_missing,70
std_protein_creatinine_ratio_urine,class1_event_level_numeric,laboratory,7671,numericitems,Negatieve filterdruk,CRRT ultrafiltration pressure,PD2,mmHg,mm[Hg],nan,nan,82539,72838.0,CVVH-Gegevens,,0.0,,,,ratio,urin;urine,False,True,numericitems_base_hit_modifier_missing,70
